url,headline,date,
https://nypost.com/2024/08/29/world-news/hamas-israel-agree-to-three-day-pauses-in-war-to-vaccinate-kids-against-polio/,"              Hamas, Israel agree to multiple three-day pauses in war to vaccinate kids against polio            ",2024-08-29,
https://nypost.com/2024/08/28/world-news/rescued-hostage-recalls-months-in-hamas-tunnel-in-complete-darkness/,              Rescued Israeli hostage recalls months of Hamas tunnel's 'constant darkness'            ,2024-08-28,
https://nypost.com/2024/08/27/world-news/freed-hamas-hostage-moran-stella-yanai-says-terrorists-tried-to-make-her-convert-to-islam/,"              Freed Hamas hostage says terrorists tried to make her convert to Islam, played 'mind games' with her family            ",2024-08-27,
https://nypost.com/2024/08/27/world-news/idf-rescues-hostage-from-tunnel-in-southern-gaza/,              IDF rescues Hamas hostage and father of 11 by chance after finding him alone in Gaza tunnel            ,2024-08-27,
https://nypost.com/2024/08/27/world-news/us-steps-up-hunt-for-hamas-oct-7-mastermind-yahya-sinwar/,              US steps up hunt for Hamas terror chief to prevent Middle East war: report            ,2024-08-27,
https://nypost.com/2024/08/26/opinion/biden-harris-owe-us-the-truth-if-iran-is-behind-campus-unrest/,"              If Iran is pushing pro-Hamas campus unrest, Biden and Harris must admit it            ",2024-08-26,
https://nypost.com/2024/08/26/us-news/nyc-muslim-clerics-call-for-annihilation-of-israel/,"              Extreme rhetoric in New York mosques as imams call for destruction of Israel, praise Hamas            ",2024-08-26,
https://nypost.com/2024/08/26/world-news/freed-hamas-hostage-noa-argamani-throws-party-to-celebrate-life/,              Freed Hamas hostage Noa Argamani throws party to 'celebrate life'            ,2024-08-26,
https://nypost.com/2024/08/25/world-news/israel-hamas-cease-fire-hostage-talks-to-continue-as-weekend-closes-without-an-agreement/,"              Israel-Hamas cease-fire, hostage talks to continue as weekend closes without an agreement            ",2024-08-25,
https://nypost.com/2024/08/23/opinion/hamas-members-worked-for-global-news-organizations/,              Hamas-connected journalists have worked for global mainstream media outlets for years            ,2024-08-23,
https://nypost.com/2024/08/22/opinion/cowardly-hamas-terror-chief-stalls-cease-fire-deal-with-dont-kill-me-demand/,              Cowardly Hamas terror chief stalls cease-fire deal with 'Don't kill me' demand            ,2024-08-22,
https://nypost.com/2024/08/22/world-news/netanyahu-says-israeli-negotiators-are-showing-weakness-in-cease-fire-talks/,              Negotiators are 'showing weakness' in cease-fire talks with Hamas: Netanyahu            ,2024-08-22,
https://nypost.com/2024/08/22/opinion/the-week-in-whoppers-bidens-hamas-bear-hug-kamalas-hard-woke-and-more/,"              Biden’s Hamas bear-hug, Kamala’s hard 'woke' and more            ",2024-08-22,
https://nypost.com/2024/08/21/world-news/oct-7-mastermind-and-hamas-leader-yaya-sinwar-reportedly-adds-new-demand-for-cease-fire-deal-dont-kill-me/,              Oct. 7 mastermind and Hamas chief reportedly adds very personal request to ceasefire demands            ,2024-08-21,
https://nypost.com/2024/08/21/us-news/house-intel-lawmaker-says-hamas-hezbollah-agitators-down-the-street-from-dnc/,"              House intel lawmaker says Hamas, Hezbollah agitators are 'down the street' from DNC            ",2024-08-21,
https://nypost.com/2024/08/20/us-news/30-foot-replica-of-israeli-hostages-bloody-sweats-erected-near-dnc/,              'Hostage Square' pops up near DNC to keep prisoners' plight in minds and call out 'savage cruelty of Hamas'            ,2024-08-20,
https://nypost.com/2024/08/20/world-news/hamas-slams-bidens-claim-that-it-is-holding-up-a-cease-fire-as-misleading/,              Hamas slams Biden's claim that it is holding up cease-fire with Israel as 'misleading'            ,2024-08-20,
https://nypost.com/2024/08/20/us-news/biden-broaches-israel-hamas-war-during-dnc-speech-folks-down-the-street-have-a-point/,              Biden broaches Israel-Hamas war during DNC speech: 'Folks down the street have a point'            ,2024-08-20,
https://nypost.com/2024/08/19/opinion/pro-hamas-protesters-are-heirs-to-decades-of-anti-west-bile/,              Pro-Hamas protesters are heirs to decades' worth of anti-West propaganda            ,2024-08-19,
https://nypost.com/2024/08/19/us-news/pro-hamas-imam-calls-on-allah-to-destroy-the-zionist-jews/,              Pro-Hamas imam calls on Allah to 'destroy the zionist Jews' in hate-filled sermon at NY mosque            ,2024-08-19,
https://nypost.com/2024/08/19/us-news/blinken-says-israel-has-accepted-us-backed-proposal-for-a-cease-fire-calls-on-hamas-to-do-same/,"              Blinken says Israel has accepted US-backed proposal for a cease-fire, calls on Hamas to do same            ",2024-08-19,
https://nypost.com/2024/08/19/world-news/hamas-claims-tel-aviv-bombing-as-blinken-warns-of-last-chance-for-a-cease-fire-deal/,              Hamas claims Tel Aviv bombing as Blinken warns of 'last' chance for a cease-fire deal            ,2024-08-19,
https://nypost.com/2024/08/18/world-news/son-of-hamas-founder-claims-war-not-going-to-stop-while-ayatollah-lives/,              Son of Hamas founder claims war 'not going to stop' while Ayatollah lives            ,2024-08-18,
https://nypost.com/2024/08/18/us-news/chicago-trucker-vows-to-keep-oct-7-hamas-captives-plight-alive-at-dnc-with-hostage-truck/,              Chicago trucker vows to keep Oct. 7 Hamas captives' plight alive at DNC with 'hostage truck'            ,2024-08-18,
https://nypost.com/2024/08/18/world-news/hamas-slams-gaza-cease-fire-progress-as-illusions-despite-bidens-optimism/,              Hamas slams Gaza cease-fire progress as 'illusions' despite Biden's optimism            ,2024-08-18,
https://nypost.com/2024/08/18/world-news/hamas-official-ends-interview-when-asked-if-he-accepts-blame-for-civilian-deaths-in-gaza/,              Top Hamas official abruptly ends tense CNN interview when asked if he accepts blame for civilian deaths in Gaza            ,2024-08-18,
https://nypost.com/2024/08/17/us-news/democrat-lawmakers-bracing-for-violence-at-chicago-democratic-convention/,"              Dem lawmakers brace for violence as 100,000 pro-Hamas protesters expected at DNC            ",2024-08-17,
https://nypost.com/2024/08/17/world-news/hamas-planned-to-exhume-uk-soldiers-remains-over-embassy-move/,              Hamas planned to exhume bodies of UK soldiers from WWI and WWII in grisly scheme to hold remains hostage: IDF            ,2024-08-17,
https://nypost.com/2024/08/17/us-news/speed-demon-owner-of-hamas-truck-thats-terrorizing-jewish-nyc-neighborhood-uses-fake-plates-to-avoid-tickets-records/,              Speed-demon owner of 'Hamas Truck' that's terrorizing Jewish NYC neighborhood uses fake plates to avoid tickets: records            ,2024-08-17,
https://nypost.com/2024/08/16/opinion/why-israel-hamas-cease-fire-negotiations-are-a-bizarre-farce/,              Why Israel-Hamas cease-fire negotiations are a bizarre farce            ,2024-08-16,
https://nypost.com/2024/08/16/world-news/israel-hamas-ceasefire-mediators-hopeful-after-talks-in-doha/,              Israel-Hamas cease-fire mediators hopeful after talks in Doha            ,2024-08-16,
https://nypost.com/2024/08/16/lifestyle/american-airlines-passengers-stranded-by-excruciating-circumstances-in-bahamas-called-illegal-immigrants/,"              American Airlines passengers stranded by ‘excruciating circumstances’ in Bahamas, called 'illegal immigrants'            ",2024-08-16,
https://nypost.com/2024/08/15/world-news/more-than-half-of-hamas-forces-have-been-wiped-out-as-israels-war-goals-are-within-reach-officials/,              Over half of Hamas' forces have been wiped out as Israel's war goals are within reach: officials            ,2024-08-15,
https://nypost.com/2024/08/15/world-news/guard-who-killed-israeli-hostage-acted-in-revenge-against-hamas-instructions-group-claims/,"              Hamas guard who killed Israeli hostage acted 'in revenge' against instructions, group claims            ",2024-08-15,
https://nypost.com/2024/08/14/us-news/tim-walz-praised-muslim-cleric-who-promoted-hitler-later-refused-to-condemn-oct-7-attacks-as-a-master-teacher/,"              Tim Walz once praised Muslim cleric who promoted Hitler, later refused to condemn Oct. 7 Hamas attacks, as 'master teacher'            ",2024-08-14,
https://nypost.com/2024/08/13/opinion/israel-should-ignore-biden-harris-calls-for-a-cease-fire-and-finish-the-job/,              Israel should finish off Hamas and resist the Biden-Harris demands for concessions to terrorists            ,2024-08-13,
https://nypost.com/2024/08/13/world-news/hamas-fires-long-range-rockets-at-tel-aviv-officials/,              Hamas fires long-range rockets at Tel Aviv just days before scheduled cease-fire talks: officials            ,2024-08-13,
https://nypost.com/2024/08/13/us-news/intel-axed-israeli-engineer-who-complained-about-boss-liking-x-posts-cheering-israeli-deaths-suit/,              Intel axed Israeli engineer and IDF soldier after he complained about Hamas cheerleader boss: lawsuit            ,2024-08-13,
https://nypost.com/2024/08/12/world-news/hamas-guards-kill-israeli-hostage-injure-two-others-terror-group-says/,"              Hamas guards kill Israeli hostage, injure two others, terror group says            ",2024-08-12,
https://nypost.com/2024/08/11/us-news/anti-israel-demonstrators-gather-in-brooklyn-to-glorify-assassinated-hamas-boss-ismail-haniyeh/,              Dozens of anti-Israel demonstrators gather in Brooklyn to glorify assassinated Hamas boss: 'local jihadists'            ,2024-08-11,
https://nypost.com/2024/08/11/world-news/iran-expected-to-attack-israel-in-the-coming-days-in-retaliation-for-hamas-chiefs-assassination/,              Iran expected to attack Israel in the coming days in retaliation for Hamas chief's assassination            ,2024-08-11,
https://nypost.com/2024/08/11/world-news/new-hamas-chief-yahya-sinwar-now-pushing-for-cease-fire-deal-in-gaza/,"              Hamas will not participate in cease-fire talks with Israel without a promise to stop fighting, new leader claims            ",2024-08-11,
https://nypost.com/2024/08/10/world-news/irans-revolutionary-guard-new-president-disagree-on-response-to-israel-after-hamas-leaders-assassination/,"              Iran's Revolutionary Guard, new president disagree on response to Israel's assassination of Hamas leader in Tehran            ",2024-08-10,
https://nypost.com/2024/08/10/us-news/ny-womans-bahamas-vacation-ruined-after-suffering-a-broken-ankle-from-seatbelt-snafu-on-jetblue-plane-suit/,              NY woman's Bahamas vacation ruined after suffering a broken ankle from seatbelt snafu on JetBlue plane: suit            ,2024-08-10,
https://nypost.com/2024/08/10/world-news/gaza-reports-scores-dead-in-israeli-strike-israel-says-it-hit-militants/,              Israel says it targeted Hamas command center set up at school            ,2024-08-10,
https://nypost.com/2024/08/08/opinion/the-week-in-whoppers-walzs-war-lie-cori-bush-does-hamas-pr-and-more/,"              Walz’s war lie, Cori Bush does Hamas PR and more            ",2024-08-08,
https://nypost.com/2024/08/08/us-news/pro-palestine-vandals-release-crickets-splash-red-paint-over-columbia-execs-nyc-apartment-building/,"              Anti-Israel vandals release crickets, paint pro-Hamas red triangles over Columbia exec's NYC apartment building            ",2024-08-08,
https://nypost.com/2024/08/07/world-news/idf-destroys-hamas-weapons-workshop-hidden-beneath-khan-younis/,              IDF destroys Hamas weapons workshop hidden beneath Khan Younis            ,2024-08-07,
https://nypost.com/2024/08/06/us-news/trump-calls-for-release-of-5-americans-held-hostage-by-hamas/,              Trump calls for release of 5 Americans held hostage by Hamas: 'Must be brought home'            ,2024-08-06,
https://nypost.com/2024/08/06/world-news/hamas-names-oct-7-mastermind-yahya-sinwar-as-top-leader/,              Hamas names Gaza chief and Oct. 7 mastermind Yahya Sinwar as top leader            ,2024-08-06,
https://nypost.com/2024/08/06/world-news/hamas-appoints-interim-leader-following-chiefs-assassination-in-tehran-report/,              Hamas appoints interim leader following chief's assassination in Tehran: report            ,2024-08-06,
https://nypost.com/2024/08/06/world-news/israel-hamas-war-latest-palestinians-killed-in-west-bank-as-world-leaders-try-to-avoid-regional-war/,              Israel-Hamas war latest: Palestinians killed in West Bank as world leaders try to avoid regional war            ,2024-08-06,
https://nypost.com/2024/08/05/world-news/hamas-cease-fire-hostage-talks-on-ice-as-widening-war-looms-report/,"              Hamas cease-fire, hostage talks on ice as widening war looms: report            ",2024-08-05,
https://nypost.com/2024/08/03/us-news/menacing-antisemitic-pickup-dubbed-the-hamas-truck-invades-brooklyn/,"              'Hamas truck' with bloody red hands, bullet holes and fake 'Oh Gaza' plates terrorizes Jewish neighborhood            ",2024-08-03,
https://nypost.com/2024/08/02/us-news/biden-says-killing-of-hamas-leader-haniyeh-not-helpful-for-ceasefire-talks/,              Biden says killing of Hamas leader Haniyeh not helpful for ceasefire talks            ,2024-08-02,
https://nypost.com/2024/08/01/opinion/hamas-leader-killed-in-tehran-letters/,"              Hamas leader killed in Tehran: Letters to the Editor — Aug. 2, 2024            ",2024-08-01,
https://nypost.com/2024/08/01/us-news/fieldston-school-head-joe-algrant-steps-down-after-two-years/,              Fieldston head quits as Israel-Hamas war tensions boil over at school            ,2024-08-01,
https://nypost.com/2024/08/01/world-news/hamas-terror-chief-bragged-about-safety-just-hours-before-he-was-killed/,              Hamas terror chief Ismail Haniyeh bragged about his safety just hours before he was assassinated            ,2024-08-01,
https://nypost.com/2024/08/01/world-news/bomb-smuggled-into-tehran-guesthouse-months-ago-killed-hamas-leader-report/,              Hamas honcho was blown up by remotely detonated bomb smuggled into his Tehran guesthouse months ago             ,2024-08-01,
https://nypost.com/2024/08/01/world-news/our-son-has-been-held-captive-by-hamas-for-300-days/,              Our son has been held captive by Hamas for 300 days            ,2024-08-01,
https://nypost.com/2024/08/01/world-news/irans-supreme-leader-prays-over-the-coffin-of-hamas-leader-ismail-haniyeh-whose-killing-risks-a-wider-war/,              Iran’s supreme leader prays over coffin of Hamas leader            ,2024-08-01,
https://nypost.com/2024/09/25/opinion/outrage-doj-defends-un-staffers-who-collaborated-with-hamas/,              Outrage: DOJ defends UN staffers who collaborated with Hamas            ,2024-09-25,
https://nypost.com/2024/09/25/world-news/freed-israeli-hostage-aviva-siegel-describes-conditions-in-gaza-under-hamas/,              Freed Israeli hostage describes being starved by Hamas for '24 hours or even more' in Gaza tunnels            ,2024-09-25,
https://nypost.com/2024/09/22/world-news/israel-probing-whether-hamas-leader-and-oct-7-mastermind-yahya-sinwar-has-been-killed-reports/,              Israel probing whether Hamas leader and Oct. 7 mastermind has been killed: reports            ,2024-09-22,
https://nypost.com/2024/09/22/entertainment/macklemore-chants-f-k-america-to-cheers-at-concert-benefiting-hamas-connected-un-agency/,              Macklemore chants 'F--k America' to cheers at concert benefiting Hamas-connected UN agency            ,2024-09-22,
https://nypost.com/2024/09/21/opinion/netanyahu-continues-attack-on-hamas-as-the-u-s-is-still-unable-to-seal-cease-fire-deal/,              Biden's failure to secure an Israel-Hamas ceasefire is good news for the entire world: here's why            ,2024-09-21,
https://nypost.com/2024/09/19/us-news/trump-slams-harris-for-doing-absolutely-nothing-to-combat-antisemitism-calls-on-her-to-disavow-support-of-hamas-sympathizers/,"              Trump slams Harris for doing ‘absolutely nothing’ to combat antisemitism, calls on her to 'disavow the support of all Hamas sympathizers'            ",2024-09-19,
https://nypost.com/2024/09/19/world-news/sgt-agam-naim-is-first-female-idf-soldier-killed-in-combat-against-hamas/,"              First female IDF soldier, 20, killed in combat fighting Hamas 2 days before leaving to teach            ",2024-09-19,
https://nypost.com/2024/09/19/us-news/cornell-professor-russell-rickford-who-cheered-hamas-oct-7-attack-marches-in-anti-israel-protest/,              Cornell professor who cheered Hamas' Oct. 7 attack sparks more outrage after marching in anti-Israel protest            ,2024-09-19,
https://nypost.com/2024/09/18/opinion/harris-alarming-pro-hamas-stance-would-endanger-israel/,              Harris' alarming pro-Hamas stance would endanger Israel            ,2024-09-18,
https://nypost.com/2024/09/17/us-news/kamala-harris-ignores-hamas-in-call-for-cease-fire-in-gaza-war/,              Kamala Harris ignores Hamas in call for cease-fire in Gaza war: 'Get this deal done immediately'            ,2024-09-17,
https://nypost.com/2024/09/15/us-news/cornell-prof-russell-rickford-who-lauded-hamas-attack-back-at-school/,              Cornell prof who lauded Hamas attack as 'exhilarating' is back at school after dodging punishment            ,2024-09-15,
https://nypost.com/2024/09/15/world-news/three-hamas-hostages-died-as-a-byproduct-of-an-israeli-strike-idf/,              Three Hamas hostages died as a 'byproduct' of an Israeli strike: IDF            ,2024-09-15,
https://nypost.com/2024/09/14/us-news/nyc-doctor-giving-free-plastic-surgery-to-oct-7-victims-inundated-with-threats/,              NYC doctor giving free plastic surgery to victims of Hamas' Oct. 7 attack inundated with threats            ,2024-09-14,
https://nypost.com/2024/09/14/entertainment/matisyahu-reflects-on-tumultous-year-anti-israel-protesters-attracted-to-darkness-of-hamas/,              Jewish reggae star Matisyahu reflects on tumultous year: Anti-Israel protesters attracted to 'darkness' of Hamas            ,2024-09-14,
https://nypost.com/2024/09/13/world-news/hamas-leader-thanks-hezbollah-chief-for-support-in-fight-against-israe/,"              Hamas leader, Oct. 7 mastermind thanks Hezbollah chief for support in fight against Israel            ",2024-09-13,
https://nypost.com/2024/09/10/world-news/idf-reveals-the-bloody-hamas-tunnel-where-hersh-goldberg-polin-and-other-hostages-were-held-and-killed/,              IDF reveals the bloody Hamas tunnel where Hersh Goldberg-Polin and other hostages were held and killed            ,2024-09-10,
https://nypost.com/2024/09/09/world-news/dozens-killed-in-israeli-strikes-on-hamas-command-center-in-gaza-humanitarian-area/,              Dozens reported killed in Israeli strikes on 'Hamas command center' in Gaza humanitarian area            ,2024-09-09,
https://nypost.com/2024/09/09/world-news/hersh-goldberg-polin-other-hostages-tried-to-fight-off-hamas-terrorists-in-their-final-moments-report/,"              Israeli American Hersh Goldberg-Polin, other hostages tried to fight off Hamas terrorists in their final moments: report            ",2024-09-09,
https://nypost.com/2024/09/08/us-news/nyers-joined-by-ex-israeli-hostage-parents-of-current-captive-in-central-park-hell-on-earth/,"              NYers joined by ex-Israeli hostage, parents of current captive as they demand Hamas release prisoners            ",2024-09-08,
https://nypost.com/2024/09/08/world-news/bbc-accused-of-breaching-its-editorial-guidelines-1553-times-in-israel-hamas-coverage/,"              BBC accused of breaching its editorial guidelines 1,553 times in Israel-Hamas coverage            ",2024-09-08,
https://nypost.com/2024/09/07/opinion/from-kalama-to-hamas-summer-2024-was-the-season-of-complicity/,"              From Kamala to Hamas, Summer 2024 was the Season of Complicity            ",2024-09-07,
https://nypost.com/2024/09/06/opinion/why-hamas-victim-hersh-goldberg-polins-name-will-live-forever/,              Why Hamas victim Hersh Goldberg-Polin's name — like Anne Frank's — will live forever            ,2024-09-06,
https://nypost.com/2024/09/06/opinion/harris-biden-response-to-hamas-shows-us-has-lost-its-sense-of-national-honor/,"              Our honorless leaders just sit by while Hamas takes, holds and KILLS American hostages            ",2024-09-06,
https://nypost.com/2024/09/06/us-news/tim-walz-ignores-hamas-in-statement-about-gaza-war-says-anti-israel-protesters-have-all-the-right-reasons/,"              Tim Walz ignores Hamas in statement about Gaza war, says anti-Israel protesters have 'all the right reasons'            ",2024-09-06,
https://nypost.com/2024/09/04/opinion/amazon-banned-my-book-on-the-israel-hamas-war-and-im-not-the-only-one/,              Amazon banned my book on the Israel-Hamas war — and I'm not the only one being silenced            ,2024-09-04,
https://nypost.com/2024/09/04/business/meta-oversight-board-from-the-river-to-the-sea-not-hate-speech/,              Meta board rules anti-Israel slogan ‘From the river to the sea’ is not hate speech — despite Hamas using it to call for Jewish state’s destruction            ,2024-09-04,
https://nypost.com/2024/09/03/opinion/randis-insane-urge-to-appease-hamas-after-it-murdered-hostages/,              Teachers' union chief's insane urge to appease Hamas after it murdered hostages            ,2024-09-03,
https://nypost.com/2024/09/03/us-news/wh-ignores-calls-to-bring-the-hammer-down-on-hamas-for-death-of-american-hostage-hersh-goldberg-polin-presses-israel-over-cease-fire-plan/,              WH ignores calls to ‘bring the hammer down’ on Hamas for death of American hostage Hersh Goldberg-Polin            ,2024-09-03,
https://nypost.com/2024/09/03/opinion/hamas-intricate-web-of-finances-kamala-will-censor-and-other-commentary/,"              Hamas’ intricate web of finances, Kamala will censor and other commentary            ",2024-09-03,
https://nypost.com/2024/09/03/us-news/us-charges-hamas-leaders-in-connection-with-oct-7-massacre-in-israel/,              US charges Hamas leaders in connection with Oct. 7 massacre in Israel            ,2024-09-03,
https://nypost.com/2024/09/03/us-news/teachers-union-chief-randi-weingarten-says-israels-netanyahu-to-blame-for-hamas-murdering-hostages/,              Teachers union chief Randi Weingarten says Israel's Netanyahu to blame for Hamas murdering hostages            ,2024-09-03,
https://nypost.com/2024/09/03/us-news/anti-israel-protesters-swarm-columbia-university-as-classes-kick-off/,              Two arrested as dozens of Hamas-cheering anti-Israel protesters descend on Columbia in chaotic start to new school year            ,2024-09-03,
https://nypost.com/2024/09/03/us-news/anti-israel-protester-in-nyc-caught-on-camera-saying-hostage-deserved-to-be-murdered-by-hamas/,              Anti-Israel protester in NYC caught on camera saying Israeli-American hostage  'deserved' to be murdered by Hamas            ,2024-09-03,
https://nypost.com/2024/09/02/world-news/netanyahu-issues-apology-to-families-of-six-israeli-hostages-slain-by-hamas-in-gaza/,              Netanyahu issues apology to families of six Israeli hostages slain by Hamas in Gaza            ,2024-09-02,
https://nypost.com/2024/09/02/opinion/hamas-vows-to-kill-hostages-at-risk-of-rescue-and-biden-ups-his-presure-on-israel/,"              Hamas vows to kill hostages at 'risk' of rescue, and Biden ups his pressure on Israel            ",2024-09-02,
https://nypost.com/2024/09/02/world-news/hamas-seems-to-confirm-6-israeli-hostages-deliberately-executed-remaining-could-be-killed-if-israel-gets-too-close/,"              Hamas seems to suggest 6 Israeli hostages deliberately executed, remaining could be killed if Israel gets too close            ",2024-09-02,
https://nypost.com/2024/09/02/us-news/biden-mistakenly-says-he-spoke-to-american-hostage-who-was-found-dead-in-hamas-tunnel-in-latest-gaffe/,              Biden claims he 'spoke to' American hostage found dead in Hamas tunnel in latest apparent gaffe            ,2024-09-02,
https://nypost.com/2024/09/02/us-news/biden-says-netanyahu-is-not-doing-enough-to-secure-israel-hamas-hostage-deal/,              Biden says Netanyahu is not doing enough to secure Israel-Hamas hostage deal            ,2024-09-02,
https://nypost.com/2024/09/02/us-news/tim-walz-condemns-hamas-after-being-roasted-for-appearing-to-miss-question-about-murdered-hostages-in-gaza/,              Tim Walz condemns Hamas in statement after apparently missing question about murdered hostages in Gaza            ,2024-09-02,
https://nypost.com/2024/10/25/world-news/secret-documents-reveal-eliminated-hamas-leader-yayha-sinwars-final-written-directives-report/,              Secret documents reveal eliminated Hamas leader Yayha Sinwar's final written 'directives': report            ,2024-10-25,
https://nypost.com/2024/10/23/world-news/idf-names-6-al-jazeera-journalists-as-members-of-hamas-islamic-jihad-after-uncovering-documents/,"              IDF names 6 Al Jazeera journalists as members of Hamas, Islamic Jihad after uncovering documents            ",2024-10-23,
https://nypost.com/2024/10/23/world-news/passenger-falls-overboard-on-taylor-swift-themed-cruise/,              Passenger falls overboard on Taylor Swift-themed cruise in the Bahamas            ,2024-10-23,
https://nypost.com/2024/10/23/world-news/tropical-storm-oscar-disintegrates-en-route-to-the-bahamas-after-killing-7-people-in-cuba/,              Tropical Storm Oscar disintegrates en route to the Bahamas after killing 7 people in Cuba            ,2024-10-23,
https://nypost.com/2024/10/22/opinion/how-iran-hamas-deadly-alliance-was-born-in-america/,              How Iran-Hamas' deadly alliance was born — in America            ,2024-10-22,
https://nypost.com/2024/10/22/opinion/the-hamas-death-cult-trump-gains-amid-harsh-coverage-and-other-commentary/,"              The Hamas ‘death cult,’ Trump gains amid harsh coverage and other commentary            ",2024-10-22,
https://nypost.com/2024/10/22/world-news/blinken-in-israel-as-us-looks-to-renew-cease-fire-efforts-after-killing-of-hamas-leader-yahya-sinwar/,              Blinken arrives in Israel as US looks to renew cease-fire efforts after the killing of Hamas leader Yahya Sinwar            ,2024-10-22,
https://nypost.com/2024/10/21/opinion/yahya-sinwar-death-plans-show-he-and-hamas-never-wanted-a-ceasefire/,              Yahya Sinwar's post-death plans show he and Hamas NEVER wanted the war to end            ,2024-10-21,
https://nypost.com/2024/10/21/world-news/hamas-chief-yahya-sinwar-was-preparing-for-death-left-advice-for-terror-group/,"              Hamas chief was preparing for death, left advice for terror group – as experts warn the war 'has just started'            ",2024-10-21,
https://nypost.com/2024/10/21/us-news/ben-shapiro-says-harris-passed-over-josh-shapiro-for-vp-because-hes-a-pro-israel-jew-her-pro-hamas-voters-dislike/,              Ben Shapiro says Harris passed over Josh Shapiro for VP because he's  'a pro-Israel Jew’ her ‘pro-Hamas’ voters dislike            ,2024-10-21,
https://nypost.com/2024/10/20/opinion/inside-the-utter-devastation-where-hamas-despot-yahya-sinwar-met-his-demise-in-gaza/,              Inside the utter devastation — and the very chair — where Hamas terror leader met his demise in Gaza            ,2024-10-20,
https://nypost.com/2024/10/20/us-news/cousin-of-six-oct-7-hostages-relieved-hamas-mastermind-is-dead-but-wants-to-focus-on-freeing-hostages/,              Cousin of six Oct. 7 hostages relieved Hamas mastermind is dead -- but wants to focus on freeing hostages            ,2024-10-20,
https://nypost.com/2024/10/20/world-news/yahya-sinwars-wife-spotted-with-birkin-bag-in-gaza-tunnels-report/,              Hamas leader's wife reportedly spotted with $32K Birkin bag as she went into hiding hours before Oct. 7 massacre            ,2024-10-20,
https://nypost.com/2024/10/19/world-news/israel-prime-minister-benjamin-netanyahus-caesarea-home-target-of-drone-strike/,              Netanyahu responds after drone strike on his home in Israel -- just days following Hamas leader's death            ,2024-10-19,
https://nypost.com/2024/10/18/opinion/college-students-who-back-yahya-sinwar-and-hamas-need-to-wake-up-to-the-evil-ideology-they-espouse/,              College students backing Hamas and its killed leader need to wake up to the evil ideology they espouse            ,2024-10-18,
https://nypost.com/2024/10/18/world-news/how-israels-most-wanted-man-yahya-sinwar-was-killed-by-chance/,              A step-by-step rundown of how Israel eliminated Hamas chief Yahya Sinwar: 'How crazy would it be if it was us?'            ,2024-10-18,
https://nypost.com/2024/10/18/us-news/trump-accuses-biden-of-trying-to-hold-back-netanyahu-after-israels-killing-of-hamas-leader-yahya-sinwar/,              Trump accuses Biden of trying to ‘hold back’ Netanyahu after Israel's killing of Hamas leader            ,2024-10-18,
https://nypost.com/2024/10/18/world-news/dramatic-footage-shows-tank-strike-that-killed-hamas-leader-yahya-sinwar/,              Dramatic footage shows tank strike that killed Hamas leader Yahya Sinwar            ,2024-10-18,
https://nypost.com/2024/10/18/world-news/hamas-says-it-will-not-release-the-remaining-hostages-after-yahya-sinwars-death/,              Hamas declares it will not release the remaining hostages after Yahya Sinwar's death            ,2024-10-18,
https://nypost.com/2024/10/18/opinion/hamas-yahya-sinwar-made-gaza-a-genocide-factory-now-is-it-free/,              Hamas leader created Gaza genocide factory — his death could mean freedom from tyranny            ,2024-10-18,
https://nypost.com/2024/10/18/world-news/hamas-leader-yahya-sinwar-hid-in-the-same-tunnel-where-israeli-american-hostage-hersh-goldberg-polin-others-were-murdered/,"              Hamas leader hid in the same passageway where Israeli-American hostage, others were murdered            ",2024-10-18,
https://nypost.com/2024/10/17/us-news/unrwa-teachers-passport-found-on-hamas-leader-sinwars-slain-body-after-israeli-forces-killed-him-photos-show/,"              UNRWA teacher's passport found on Hamas leader Yahya Sinwar after Israeli forces killed him, photos show            ",2024-10-17,
https://nypost.com/2024/10/17/opinion/hamas-leader-yahya-sinwars-death-death-highlights-israels-bravery-and-joe-bidens-cowardice/,"              Hamas leader Yahya Sinwar's death, Israel's bravery and Joe Biden's foolishness            ",2024-10-17,
https://nypost.com/2024/10/17/world-news/hezbollah-warns-of-new-escalatory-phase-of-war-with-israel-by-using-precision-guided-missiles-after-hamas-leader-yahya-sinwar-killed/,              Hezbollah warns of ‘new and escalatory phase’ of war with Israel by using precision-guided missiles after Hamas leader killed            ,2024-10-17,
https://nypost.com/2024/10/17/world-news/who-could-replace-yahya-sinwar-as-hamas-chief/,              Who could replace Yahya Sinwar as Hamas chief? His Oct. 7 co-conspirator brother may be next in line            ,2024-10-17,
https://nypost.com/2024/10/17/opinion/israel-ignore-cease-fire-demands-after-hamas-chief-yahya-sinwars-death/,              Israel must ignore cease-fire demands after Hamas big's death            ,2024-10-17,
https://nypost.com/2024/10/17/world-news/israeli-drone-captures-yahya-sinwars-last-moments-alive/,"              Hamas leader weakly threw piece of wood at Israeli drone moments before he was killed, shocking footage shows            ",2024-10-17,
https://nypost.com/2024/10/17/us-news/aoc-faces-censure-from-democratic-socialists-for-not-going-hard-enough-against-israel/,              AOC faces censure from Democratic Socialists for recognizing Israel's right to exist — despite pol's criticisms of Hamas war            ,2024-10-17,
